path,relativePath,bytes,scope
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\training__cage_edit_obj__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/training__cage_edit_obj__cells.png,16531,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\training__cage_edit_icon__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/training__cage_edit_icon__cells.png,115954,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\training__cage_edit_icon_sub__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/training__cage_edit_icon_sub__cells.png,67061,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\training__cageSP416__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/training__cageSP416__cells.png,40171,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\training__cageframe__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/training__cageframe__cells.png,22476,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\today_window__winter_col__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/today_window__winter_col__cells.png,2762,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\today_window__today_window_obj_sub__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/today_window__today_window_obj_sub__cells.png,16891,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\today_window__today_window_obj_main__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/today_window__today_window_obj_main__cells.png,11121,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\today_window__summer_col__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/today_window__summer_col__cells.png,3015,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\today_window__spring_col__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/today_window__spring_col__cells.png,3006,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\today_window__autumn_col__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/today_window__autumn_col__cells.png,2891,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\title_menu__title_obj__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/title_menu__title_obj__cells.png,34145,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\title_menu__parts_main__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/title_menu__parts_main__cells.png,54045,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\title_menu__parts1_main__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/title_menu__parts1_main__cells.png,34045,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\title_menu__game_moji_main__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/title_menu__game_moji_main__cells.png,6058,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\tamer_info__tamer_info_obj_sub__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/tamer_info__tamer_info_obj_sub__cells.png,6876,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\tamer_info__tamer_info_obj_main__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/tamer_info__tamer_info_obj_main__cells.png,6925,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\shop__shop_obj_sub__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/shop__shop_obj_sub__cells.png,9840,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\shop__shop_obj_main__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/shop__shop_obj_main__cells.png,10649,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\shop__shop_obj_main2__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/shop__shop_obj_main2__cells.png,23004,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\shop__shop_bunner__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/shop__shop_bunner__cells.png,26996,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\help__help_obj_main__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/help__help_obj_main__cells.png,11945,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\gate_select__obj_world_time__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/gate_select__obj_world_time__cells.png,6423,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\gate_select__obj_world_GateIcon__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/gate_select__obj_world_GateIcon__cells.png,9436,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\gate_select__obj_world_Gatedata__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/gate_select__obj_world_Gatedata__cells.png,22363,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__zukan_obj_sub__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__zukan_obj_sub__cells.png,13219,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__zukan_obj_main__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__zukan_obj_main__cells.png,13521,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__prize_icon_cursol__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__prize_icon_cursol__cells.png,5668,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge061__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge061__cells.png,4185,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge060__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge060__cells.png,4307,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge059__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge059__cells.png,4520,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge058__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge058__cells.png,4524,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge057__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge057__cells.png,4307,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge056__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge056__cells.png,4051,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge055__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge055__cells.png,4271,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge054__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge054__cells.png,4299,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge053__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge053__cells.png,4598,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge052__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge052__cells.png,4479,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge051__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge051__cells.png,4303,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge050__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge050__cells.png,4055,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge049__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge049__cells.png,4239,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge048__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge048__cells.png,4474,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge047__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge047__cells.png,4531,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge046__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge046__cells.png,4244,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge045__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge045__cells.png,4406,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge044__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge044__cells.png,4555,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge043__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge043__cells.png,4344,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge042__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge042__cells.png,4204,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge041__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge041__cells.png,4498,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge040__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge040__cells.png,4251,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge039__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge039__cells.png,4246,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge038__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge038__cells.png,4405,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge037__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge037__cells.png,4432,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge036__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge036__cells.png,4355,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge035__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge035__cells.png,4266,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge034__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge034__cells.png,4407,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge033__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge033__cells.png,4457,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge032__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge032__cells.png,4224,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge031__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge031__cells.png,4007,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge030__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge030__cells.png,4234,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge029__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge029__cells.png,4252,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge028__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge028__cells.png,4259,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge027__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge027__cells.png,4177,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge026__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge026__cells.png,4142,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge025__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge025__cells.png,4417,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge024__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge024__cells.png,4336,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge023__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge023__cells.png,4313,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge022__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge022__cells.png,4198,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge021__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge021__cells.png,4392,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge020__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge020__cells.png,4159,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge019__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge019__cells.png,4449,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge018__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge018__cells.png,4269,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge017__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge017__cells.png,4145,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge016__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge016__cells.png,4290,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge015__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge015__cells.png,4602,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge014__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge014__cells.png,4261,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge013__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge013__cells.png,4482,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge012__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge012__cells.png,4290,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
R:\Projects\Championship2026\YDIJ_PRIVATE_ROM_ART_PACK\01_UI\native-decoded-reference\ui_sprite_cells\database__item_badge011__cells.png,01_UI/native-decoded-reference/ui_sprite_cells/database__item_badge011__cells.png,4123,EXTERNAL_RESEARCH_REFERENCE_NOT_PRODUCT_SOURCE
